filename=: 1.jpg,  aircraft number=: 14 
x-pos         , y-pos         , x-pos         , y-pos         , direction
1276.30151, 656.3384, 1257.322, 627.8707, 1   
1315.83996, 632.6153, 1339.563, 661.0830, 0   
1140.28918, 719.5999, 1160.849, 746.4861, 1   
1171.92004, 721.1815, 1194.061, 749.6492, 1   
1320.58459, 760.7199, 1320.584, 743.3230, 0   
1372.77539, 749.6492, 1372.775, 733.8338, 1   
1360.12304, 792.3507, 1374.356, 792.3507, 0   
1186.15380, 833.4707, 1189.316, 798.6769, 1   
1146.61535, 909.3845, 1148.196, 874.5907, 0   
1227.27380, 915.7107, 1228.855, 884.0800, 0   
1198.80615, 971.0645, 1217.784, 994.7876, 0   
1266.81225, 1002.695, 1243.089, 974.2276, 1   
1143.45227, 558.2830, 1143.452, 536.1415, 0   
1176.66455, 556.7015, 1178.246, 544.0491, 0   
1213.04003, 566.1907, 1216.203, 542.4677, 0   
1266.81225, 551.9569, 1266.812, 531.3969, 1   
1317.42150, 577.2615, 1317.421, 559.8646, 0   
1350.63378, 582.0061, 1355.378, 558.2830, 0   
1385.42761, 585.1692, 1387.009, 558.2830, 0   
1405.98767, 563.0277, 1405.987, 539.3046, 1   


filename=: 65.jpg,  aircraft number=: 37 
x-pos         , y-pos         , x-pos         , y-pos         , direction
265.698456, 309.9815, 292.5846, 352.6830, 1   
161.316925, 452.3200, 188.2030, 450.7384, 1   
158.153839, 507.6738, 191.3661, 509.2553, 1   
166.061539, 556.7015, 197.6923, 556.7015, 1   
167.643082, 604.1477, 194.5292, 604.1477, 1   
162.898453, 656.3384, 197.6923, 651.5938, 1   
170.806152, 699.0399, 194.5292, 697.4584, 1   
181.876923, 812.9107, 210.3446, 844.5415, 1   
166.061539, 858.7753, 192.9476, 896.7323, 1   
268.861542, 694.2953, 292.5846, 694.2953, 1   
264.116913, 646.8492, 294.1661, 646.8492, 1   
275.187683, 602.5661, 297.3292, 599.4030, 1   
262.535370, 551.9569, 295.7476, 551.9569, 1   
265.698456, 499.7661, 295.7476, 499.7661, 1   
268.861542, 449.1569, 297.3292, 447.5753, 1   
366.916931, 491.8584, 398.5476, 491.8584, 1   
365.335388, 548.7938, 396.9661, 545.6307, 1   
502.929230, 841.3784, 501.3476, 774.9538, 0   
582.006165, 839.7969, 582.0061, 776.5354, 0   
735.415344, 839.7969, 735.4153, 770.2092, 0   
812.910767, 836.6338, 811.3292, 773.3723, 0   
891.987671, 836.6338, 887.2430, 768.6276, 0   
805.003052, 662.6646, 805.0030, 607.3107, 0   
805.003052, 352.6830, 800.2584, 298.9107, 0   
996.369202, 351.1015, 996.3692, 294.1661, 0   
800.258423, 480.7876, 801.8399, 452.3200, 1   
868.264587, 510.8369, 865.1015, 452.3200, 1   
933.107666, 654.7568, 931.5261, 619.9630, 0   
997.950745, 504.5107, 997.9507, 455.4830, 1   
1064.37536, 502.9292, 1062.793, 449.1569, 1   
1129.21850, 501.3476, 1126.055, 447.5753, 1   
1195.64306, 490.2769, 1192.479, 452.3200, 1   
999.532288, 662.6646, 999.5322, 610.4738, 0   
1067.53845, 659.5015, 1062.793, 607.3107, 0   
1132.38147, 659.5015, 1130.799, 608.8922, 0   
1121.31079, 833.4707, 1121.310, 767.0461, 0   
1201.96923, 763.8830, 1203.550, 828.7261, 1   


filename=: 66.jpg,  aircraft number=: 10 
x-pos         , y-pos         , x-pos         , y-pos         , direction
30.049231 , 159.7353, 52.19076, 83.82154, 0   
1.581538  , 531.3969, 30.04923, 504.5107, 0   
297.329224, 314.7261, 341.6123, 322.6338, 1   
491.858459, 314.7261, 499.7661, 264.1169, 1   
384.313843, 871.4276, 382.7323, 768.6276, 1   
596.239990, 588.3322, 699.0399, 607.3107, 0   
621.544617, 476.0430, 714.8553, 488.6953, 0   
1366.44921, 534.5599, 1390.172, 427.0153, 1   
1500.88000, 827.1445, 1557.815, 749.6492, 1   
1613.16918, 770.2092, 1617.913, 866.6830, 0   


filename=: 67.jpg,  aircraft number=: 13 
x-pos         , y-pos         , x-pos         , y-pos         , direction
205.599991, 705.3661, 230.9046, 749.6492, 0   
210.344620, 784.4430, 230.9046, 822.3999, 0   
207.181534, 855.6123, 238.8123, 893.5692, 0   
550.375366, 854.0307, 583.5877, 823.9815, 0   
583.587708, 483.9507, 604.1477, 406.4553, 0   
597.821533, 36.37538, 640.5230, 12.65230, 0   
893.569214, 39.53846, 903.0584, 1.581538, 1   
925.200012, 264.1169, 983.7169, 275.1876, 1   
923.618469, 322.6338, 982.1353, 332.1230, 1   
846.123047, 631.0338, 896.7323, 642.1046, 1   
1045.39685, 634.1968, 1053.304, 596.2399, 1   
1170.33850, 797.0953, 1266.812, 812.9107, 0   
1152.94152, 907.8030, 1250.996, 923.6184, 0   


filename=: 68.jpg,  aircraft number=: 23 
x-pos         , y-pos         , x-pos         , y-pos         , direction
1057.49536, 747.6461, 1063.661, 787.7261, 0   
749.187683, 901.7999, 769.2277, 861.7200, 0   
681.359985, 878.6769, 698.3169, 844.7630, 0   
615.073853, 837.0554, 628.9476, 806.2246, 0   
568.827698, 667.4861, 601.2000, 706.0245, 0   
400.800018, 641.2800, 460.9200, 618.1569, 0   
474.793854, 220.4400, 482.5015, 265.1446, 0   
397.716919, 474.7938, 434.7138, 474.7938, 0   
385.384613, 385.3846, 423.9230, 385.3846, 0   
353.012299, 362.2615, 388.4676, 346.8461, 0   
328.347687, 160.3200, 365.3446, 144.9046, 0   
346.846161, 87.86769, 391.5507, 89.40923, 0   
86.326157 , 123.3230, 118.6984, 109.4492, 1   
55.495384 , 177.2769, 101.7415, 175.7353, 1   
77.076927 , 289.8092, 114.0738, 286.7261, 1   
126.406158, 414.6738, 154.1538, 399.2584, 1   
94.033844 , 468.6276, 134.1138, 465.5446, 1   
131.030777, 505.6246, 164.9446, 490.2092, 1   
143.363083, 593.4923, 174.1938, 579.6184, 1   
115.615387, 659.7784, 160.3200, 673.6523, 1   
120.239998, 732.2307, 152.6123, 744.5631, 1   
92.492310 , 781.5599, 123.3230, 800.0584, 1   
58.578461 , 830.8892, 84.78461, 852.4707, 1   


filename=: 69.jpg,  aircraft number=: 12 
x-pos         , y-pos         , x-pos         , y-pos         , direction
643.292297, 151.5876, 673.8646, 138.8492, 1   
492.978455, 231.8399, 524.8245, 214.0061, 1   
335.021545, 336.2953, 373.2369, 319.7353, 1   
399.987701, 363.0461, 428.0122, 346.4861, 1   
536.289246, 298.0799, 561.7661, 282.7938, 1   
555.396912, 412.7261, 580.8738, 399.9877, 1   
206.363083, 569.4092, 226.7446, 610.1723, 0   
314.639984, 630.5538, 340.1169, 611.4461, 1   
343.938446, 696.7938, 388.5230, 666.2215, 1   
550.301514, 678.9600, 582.1477, 673.8646, 1   
532.467712, 713.3538, 543.9323, 741.3784, 1   
469.959991, 753.9199, 483.6000, 789.8800, 0   


filename=: 70.jpg,  aircraft number=: 28 
x-pos         , y-pos         , x-pos         , y-pos         , direction
266.526154, 288.5076, 276.1430, 262.4046, 1   
519.313843, 211.5723, 544.0430, 233.5538, 0   
43.963078 , 387.4246, 83.80461, 383.3030, 1   
81.056923 , 86.55230, 83.80461, 120.8984, 1   
136.010773, 778.9707, 199.2077, 772.1015, 1   
145.627701, 840.7938, 212.9461, 831.1769, 1   
641.586182, 123.6461, 669.0631, 138.7584, 1   
648.455383, 173.1046, 673.1846, 170.3569, 1   
670.436951, 214.3200, 691.0446, 196.4600, 1   
693.792297, 239.0492, 710.2784, 215.6938, 1   
784.466187, 105.7861, 778.9707, 75.56153, 0   
827.055420, 101.6646, 824.3076, 64.57077, 0   
875.140015, 96.16923, 871.0184, 52.20615, 0   
917.729248, 45.33692, 923.2246, 78.30923, 1   
997.412292, 74.18769, 1022.141, 54.95384, 0   
1008.40307, 109.9076, 1044.123, 105.7861, 0   
1012.52465, 145.6277, 1044.123, 159.3661, 0   
917.729248, 443.7523, 971.3092, 435.5092, 0   
1049.61853, 416.2753, 1055.113, 467.1076, 1   
986.421570, 637.4646, 1004.281, 598.9969, 0   
1148.53540, 629.2215, 1155.404, 678.6799, 1   
1060.60925, 729.5123, 1105.946, 776.2230, 0   
969.935425, 739.1292, 979.5523, 800.9523, 0   
910.859985, 744.6246, 917.7292, 806.4476, 0   
741.876953, 811.9431, 772.1015, 776.2230, 1   
714.400024, 759.7369, 739.1292, 748.7461, 1   
710.278442, 706.1569, 737.7553, 714.4000, 1   
762.484619, 872.3923, 803.7000, 866.8969, 0   


filename=: 71.jpg,  aircraft number=: 11 
x-pos         , y-pos         , x-pos         , y-pos         , direction
225.064621, 201.9415, 280.5599, 194.2338, 0   
480.959991, 496.3753, 539.5384, 491.7507, 0   
633.572327, 741.4799, 710.6492, 689.0676, 1   
706.024597, 833.9722, 758.4369, 901.7999, 1   
909.507690, 682.9015, 957.2954, 719.8984, 1   
960.378479, 599.6584, 1017.415, 630.4892, 1   
1018.95690, 513.3323, 1062.119, 534.9138, 1   
1002.00000, 400.8000, 1072.910, 419.2984, 1   
1052.87072, 294.4338, 1103.741, 272.8523, 1   
1032.83081, 147.9877, 1089.867, 126.4061, 1   
971.169250, 90.95076, 1032.830, 87.86769, 1   


filename=: 72.jpg,  aircraft number=: 7 
x-pos         , y-pos         , x-pos         , y-pos         , direction
263.587708, 98.68307, 337.6000, 88.29538, 1   
292.153839, 175.2923, 346.6892, 167.5015, 1   
719.347717, 281.7661, 768.6892, 273.9754, 0   
731.033875, 390.8369, 779.0769, 384.3446, 0   
753.107727, 614.1723, 805.0461, 607.6799, 0   
757.003113, 707.6615, 821.9261, 697.2738, 0   
775.181580, 792.0615, 803.7476, 790.7630, 0   


filename=: 73.jpg,  aircraft number=: 8 
x-pos         , y-pos         , x-pos         , y-pos         , direction
308.709229, 209.2200, 351.1384, 156.5492, 1   
96.563080 , 702.2769, 144.8446, 646.6799, 0   
753.484619, 716.9077, 809.0815, 681.7938, 1   
1168.99853, 566.2107, 1215.816, 607.1769, 1   
1147.05236, 463.7953, 1186.555, 418.4400, 1   
1038.78466, 468.1846, 1094.381, 433.0707, 1   
812.007690, 355.5277, 854.4369, 405.2723, 0   
608.640015, 548.6538, 637.9015, 601.3246, 0   


filename=: 74.jpg,  aircraft number=: 18 
x-pos         , y-pos         , x-pos         , y-pos         , direction
41.599998 , 174.1999, 98.79999, 169.0000, 1   
50.699997 , 235.2999, 101.3999, 226.1999, 1   
594.099976, 210.5999, 621.3999, 175.5000, 1   
568.099976, 162.5000, 596.6999, 152.0999, 1   
564.199951, 111.7999, 592.7999, 116.9999, 1   
756.599976, 201.5000, 748.7999, 145.5999, 1   
819.000000, 46.79999, 835.8999, 7.800000, 0   
967.199951, 31.19999, 973.6999, 79.29999, 1   
882.699951, 124.7999, 926.8999, 167.6999, 0   
804.699951, 139.0999, 813.7999, 192.3999, 0   
786.500000, 408.1999, 816.3999, 404.2999, 1   
798.199951, 493.9999, 829.3999, 491.3999, 1   
808.599976, 533.0000, 832.0000, 529.0999, 1   
1008.79998, 582.3999, 1030.899, 581.0999, 0   
1012.69995, 630.5000, 1038.699, 627.8999, 0   
1023.09997, 734.5000, 1051.699, 729.2999, 0   
1027.00000, 777.3999, 1056.899, 773.5000, 0   
649.765808, 257.2492, 617.1567, 262.0802, 0   


filename=: 75.jpg,  aircraft number=: 15 
x-pos         , y-pos         , x-pos         , y-pos         , direction
505.624634, 55.49538, 550.3292, 47.78769, 1   
195.775391, 18.49846, 221.9815, 16.95692, 0   
465.544617, 308.3077, 476.3353, 269.7692, 0   
786.184631, 226.6061, 758.4369, 192.6923, 0   
385.384613, 604.2830, 423.9230, 596.5753, 0   
474.793854, 493.2922, 508.7077, 470.1692, 1   
502.541534, 591.9508, 551.8707, 587.3261, 1   
536.455383, 844.7630, 581.1600, 840.1384, 1   
544.163086, 900.2584, 590.4092, 894.0923, 1   
803.141541, 781.5599, 809.3076, 818.5569, 1   
702.941528, 687.5261, 743.0215, 682.9015, 0   
699.858459, 625.8646, 739.9384, 621.2399, 0   
821.640015, 645.9046, 863.2615, 636.6553, 1   
719.898499, 397.7169, 761.5200, 423.9230, 0   
772.310791, 337.5969, 800.0584, 374.5938, 0   


filename=: 76.jpg,  aircraft number=: 20 
x-pos         , y-pos         , x-pos         , y-pos         , direction
1125.10620, 558.8953, 1128.032, 602.7877, 1   
1186.55542, 662.7738, 1163.146, 696.4246, 1   
1100.23388, 762.2630, 1139.736, 762.2630, 0   
955.389221, 855.9000, 990.5031, 836.8800, 1   
882.235413, 832.4907, 911.4969, 814.9338, 0   
901.255371, 759.3369, 936.3692, 741.7800, 1   
888.087708, 703.7399, 918.8123, 684.7200, 1   
835.416931, 614.4923, 869.0676, 596.9354, 1   
765.189270, 474.0369, 798.8400, 453.5538, 1   
731.538452, 433.0707, 762.2630, 419.9030, 1   
569.136963, 415.5138, 601.3246, 396.4938, 0   
602.787720, 474.0369, 640.8276, 498.9092, 0   
1009.52307, 582.3046, 1046.099, 566.2107, 0   
160.415283, 213.4338, 169.9314, 163.1341, 1   
232.629242, 194.5892, 215.0723, 158.0123, 1   
125.824615, 29.26153, 156.5492, 76.08000, 1   
354.064636, 178.4953, 355.5277, 131.6769, 1   
384.789246, 193.1261, 415.5138, 166.7907, 1   
354.064636, 544.2646, 354.0646, 497.4461, 1   
478.426147, 525.2446, 512.0769, 488.6676, 1   


filename=: 77.jpg,  aircraft number=: 11 
x-pos         , y-pos         , x-pos         , y-pos         , direction
914.129211, 256.2092, 986.8800, 237.2307, 0   
952.086121, 363.7538, 1002.695, 328.9599, 0   
1157.68615, 362.1723, 1175.083, 442.8307, 1   
937.852295, 600.9846, 1004.276, 585.1692, 1   
746.486145, 676.8984, 817.6553, 656.3384, 0   
528.233826, 798.6769, 577.2615, 836.6338, 1   
512.418457, 978.9722, 563.0277, 923.6184, 1   
757.556885, 850.8676, 782.8615, 937.8522, 0   
798.676941, 830.3076, 876.1723, 876.1723, 0   
953.667664, 681.6430, 1029.581, 657.9199, 1   
1083.35388, 637.3599, 1151.359, 619.9630, 0   


filename=: 78.jpg,  aircraft number=: 26 
x-pos         , y-pos         , x-pos         , y-pos         , direction
268.861542, 83.82154, 346.3569, 66.42461, 0   
289.421539, 162.8984, 366.9169, 142.3384, 0   
309.981537, 238.8123, 379.5692, 221.4153, 0   
327.378448, 316.3076, 401.7107, 298.9107, 0   
305.236908, 687.9692, 382.7323, 670.5723, 0   
341.612305, 800.2584, 395.3846, 767.0461, 0   
551.956909, 798.6769, 566.1907, 879.3353, 1   
1459.76001, 672.1538, 1492.972, 675.3168, 1   
1455.01538, 727.5076, 1491.390, 733.8338, 1   
1440.78149, 792.3507, 1472.412, 798.6769, 1   
1434.45532, 854.0307, 1461.341, 861.9384, 1   
1515.11377, 873.0092, 1551.489, 879.3353, 0   
1660.61535, 861.9384, 1679.593, 861.9384, 1   
1247.78173, 836.9454, 1244.727, 806.3999, 0   
1220.94763, 718.0184, 1263.649, 727.5076, 1   
1325.32922, 686.3876, 1358.541, 692.7138, 0   
1230.43689, 656.3384, 1268.393, 662.6646, 1   
1239.92614, 591.4953, 1276.301, 599.4030, 1   
1223.34545, 467.3454, 1258.472, 474.9818, 1   
1170.33850, 352.6830, 1220.947, 354.2646, 1   
1154.52307, 273.6061, 1211.458, 302.0738, 1   
1165.59387, 170.8061, 1186.153, 235.6492, 1   
1230.43689, 192.9476, 1227.273, 234.0676, 1   
1268.39379, 253.0461, 1273.138, 211.9261, 0   
1314.25842, 230.9046, 1309.513, 273.6061, 1   
1477.15686, 259.3723, 1467.667, 313.1446, 1   


filename=: 79.jpg,  aircraft number=: 15 
x-pos         , y-pos         , x-pos         , y-pos         , direction
494.695374, 110.8799, 517.4400, 44.06769, 0   
612.683105, 144.9969, 661.0153, 99.50769, 0   
1084.63391, 233.1323, 1086.055, 285.7292, 1   
1390.26464, 402.2953, 1417.273, 463.4215, 1   
1360.41235, 503.2246, 1390.264, 564.3507, 1   
1303.55078, 693.7107, 1331.981, 746.3076, 1   
1177.03381, 827.3353, 1185.563, 862.8738, 1   
1213.99389, 810.2769, 1231.052, 830.1784, 1   
204.701538, 710.7692, 227.4461, 649.6430, 0   
49.753845 , 652.4861, 122.2523, 652.4861, 0   
265.827698, 736.3569, 258.7200, 672.3876, 0   
311.316925, 635.4276, 366.7569, 669.5446, 0   
305.630768, 754.8369, 328.3753, 685.1815, 1   
875.667725, 274.3569, 881.3538, 254.4553, 0   
887.039978, 237.3969, 894.1477, 223.1815, 0   


filename=: 80.jpg,  aircraft number=: 19 
x-pos         , y-pos         , x-pos         , y-pos         , direction
227.547699, 852.6015, 290.7554, 825.9138, 0   
646.123108, 515.4938, 707.9261, 478.9738, 1   
598.863647, 459.3636, 660.8636, 443.8636, 1   
710.735413, 338.5122, 775.3477, 332.8938, 0   
859.545410, 293.0909, 918.6184, 307.6107, 1   
908.786194, 501.4476, 949.5200, 495.8292, 1   
1014.13232, 522.5169, 1035.201, 557.6323, 0   
1008.51385, 462.1184, 1038.010, 488.8061, 0   
994.467712, 412.9569, 1028.178, 425.5984, 0   
990.253845, 363.7953, 1032.392, 380.6507, 0   
1139.14306, 310.4200, 1163.021, 360.9861, 1   
1317.52929, 434.0261, 1351.239, 391.8876, 0   
1112.45544, 96.91846, 1157.403, 125.0107, 1   
1123.69238, 504.2569, 1139.143, 544.9907, 1   
1089.98156, 553.4184, 1134.929, 584.3200, 1   
1206.56457, 525.3261, 1250.107, 556.2277, 0   
1342.81237, 522.5169, 1372.309, 566.0599, 1   
1463.60925, 530.9446, 1505.747, 559.0369, 0   
1390.56921, 481.7830, 1386.355, 522.5169, 1   


filename=: 81.jpg,  aircraft number=: 17 
x-pos         , y-pos         , x-pos         , y-pos         , direction
896.639954, 790.3076, 913.8830, 842.0368, 1   
1021.65228, 783.1230, 1037.458, 734.2676, 0   
798.929199, 689.7230, 800.3661, 643.7415, 1   
859.279968, 655.2368, 844.9107, 610.6922, 1   
1060.44921, 594.8861, 1011.593, 558.9630, 1   
877.959961, 471.3107, 856.4061, 409.5230, 0   
811.861511, 497.1753, 797.4923, 454.0676, 0   
744.365417, 514.4672, 735.9545, 472.4127, 0   
1205.56359, 548.1109, 1201.358, 507.4581, 1   
833.415344, 297.4430, 807.5507, 260.0830, 1   
903.824585, 284.5107, 886.5814, 225.5969, 1   
905.261536, 201.1692, 955.5538, 222.7230, 0   
866.464600, 103.4584, 915.3199, 71.84615, 0   
820.483032, 103.4584, 836.2891, 53.16615, 0   
754.384583, 67.53538, 773.0645, 116.3907, 1   
626.498413, 133.6338, 640.8676, 172.4307, 1   
696.907654, 97.71077, 729.9569, 140.8184, 1   


filename=: 82.jpg,  aircraft number=: 59 
x-pos         , y-pos         , x-pos         , y-pos         , direction
13.029230 , 62.25076, 60.80307, 75.27999, 1   
59.355385 , 33.29692, 47.77384, 5.790769, 0   
95.547691 , 44.87846, 108.5769, 7.238461, 0   
47.773846 , 183.8569, 86.86153, 154.9030, 1   
110.024612, 212.8107, 133.1876, 160.6938, 1   
170.827682, 231.6307, 192.5430, 172.2753, 1   
238.869232, 230.1830, 259.1369, 169.3799, 1   
314.149231, 251.8984, 332.9692, 191.0953, 1   
412.592285, 275.0615, 425.6215, 224.3923, 1   
466.156921, 137.5307, 479.1861, 94.09999, 0   
518.273865, 153.4553, 538.5415, 99.89077, 0   
500.901520, 317.0446, 519.7214, 256.2415, 1   
571.838440, 167.9322, 584.8676, 125.9492, 0   
681.863037, 195.4384, 696.3399, 149.1123, 0   
733.979980, 207.0199, 749.9046, 169.3799, 0   
790.440002, 218.6015, 806.3646, 175.1707, 0   
844.004578, 235.9738, 859.9291, 189.6476, 0   
894.673828, 249.0030, 909.1507, 201.2292, 0   
888.883057, 422.7261, 916.3892, 332.9692, 1   
1088.66455, 482.0815, 1110.380, 393.7723, 1   
1181.31689, 503.7969, 1207.375, 416.9353, 1   
1483.88452, 414.0399, 1495.466, 364.8184, 0   
1479.54150, 589.2107, 1499.809, 490.7676, 1   
1376.75537, 561.7045, 1404.261, 461.8138, 1   
1281.20764, 531.3030, 1308.713, 440.0984, 1   
373.504608, 550.1230, 383.6384, 580.5245, 1   
332.969238, 660.1477, 351.7892, 667.3861, 1   
332.969238, 707.9215, 363.3707, 684.7584, 1   
453.127686, 564.5999, 444.4415, 605.1353, 1   
535.646118, 592.1061, 524.0645, 629.7461, 1   
564.599976, 632.6415, 573.2861, 600.7922, 0   
645.670776, 660.1477, 654.3569, 619.6123, 0   
683.310730, 668.8338, 687.6538, 638.4323, 0   
716.607666, 677.5199, 726.7415, 648.5661, 0   
755.695374, 687.6538, 761.4861, 654.3569, 0   
790.440002, 700.6830, 799.1261, 671.7291, 0   
826.632263, 712.2645, 833.8707, 668.8338, 0   
978.639954, 744.1138, 987.3261, 713.7122, 0   
1051.02453, 760.0384, 1069.844, 739.7707, 0   
1146.57226, 815.0507, 1153.810, 777.4107, 0   
1314.50463, 846.8999, 1318.847, 813.6030, 0   
1369.51684, 861.3768, 1373.859, 830.9753, 0   
1425.97692, 881.6445, 1434.663, 846.8999, 0   
1166.83996, 938.1046, 1175.526, 900.4646, 1   
1119.06616, 919.2846, 1129.199, 878.7492, 1   
1022.07074, 907.7030, 1036.547, 870.0630, 1   
943.895386, 877.3015, 968.5061, 846.8999, 1   
896.121521, 870.0630, 909.1507, 836.7661, 1   
861.376892, 857.0338, 874.4061, 828.0799, 1   
748.456909, 835.3184, 761.4861, 802.0215, 0   
715.159973, 820.8414, 725.2938, 786.0969, 1   
676.072266, 812.1553, 691.9968, 777.4107, 1   
641.327698, 804.9169, 650.0138, 768.7246, 1   
605.135376, 788.9923, 613.8215, 757.1430, 1   
525.512268, 765.8292, 535.6461, 735.4276, 1   
447.336914, 747.0092, 463.2615, 716.6076, 1   
414.039978, 741.2184, 425.6215, 707.9215, 1   
377.847687, 726.7415, 387.9815, 702.1307, 1   
775.759094, 890.6863, 759.3409, 927.6272, 0   


filename=: 83.jpg,  aircraft number=: 23 
x-pos         , y-pos         , x-pos         , y-pos         , direction
